,movieId,overview,rating,Label
1120,6844,escape death hebrew infant raise royal household become prince upon discovery true heritage moses embark personal quest reclaim destiny leader liberator hebrew people,3.1422413793103448,3 star
1121,923,ever grow epidemic zombie rise dead two philadelphia swat team member traffic reporter television executive girlfriend seek refuge seclude shopping mall,4.094047047527605,4 star
1122,393,bride unwaveringly continue roar rampage revenge band assassins try kill unborn child visit former associate one one checking victim death list five nothing leave kill bill,1.9161603888213847,1 Sstar
1123,7220,undercover fbi agent frank castle wife son slaughter becomes punisher ruthless vigilante willing go length avenge family,2.766304347826087,2 star
1124,237,young drifter work river barge disrupt employer live hide fact know dead woman find river admits,3.2194543297746145,3 star
1125,7131,famed monster slayer gabriel van helsing dispatch transylvania assist last valerious bloodline defeat count dracula anna valerious reveals dracula form unholy alliance dr frankenstein monster hell bent exact century old curse family,3.2363636363636363,3 star
1126,652,year b c late bronze age two emerge nation begin clash paris trojan prince convinces helen queen sparta leave husband menelaus sail back troy menelaus find wife take trojan ask brother agamemnom help get back agamemnon see opportunity power set ship hold greek troy help achilles greek able fight never defeat trojan,3.0121951219512195,3 star
1127,667,mysterious space craft kidnaps russian american space capsule bring world verge another world war james bond investigates case japan meet archenemy blofeld fifth film legendary james bond series star sean connery british super agent,2.5680447889750218,2 star
1128,700,james bond send investigate fellow agent find dead priceless farberge egg james bond follow mystery uncovers smuggle scandal russian general want provoke new world war,3.2442396313364057,3 star
1129,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1130,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1131,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1132,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1133,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1134,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1135,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1136,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1137,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1138,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1139,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1140,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1141,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1142,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1143,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1144,5511,hitman jef costello perfectionist always carefully plan murder never get caught,2.3225806451612905,2 star
1145,294,story straight edge literature professor vivian travel reno get away relationship breakup fall love attractive unconventional girl name cay,3.173611111111111,3 star
1146,1162,true story frighten lonely world silence darkness year old helen keller since infancy never see sky heard mother voice express innermost feeling annie sullivan year old teacher boston arrive recently regain sight nonsense annie reach helen power touch tool common lead bold pupil miraculous journey fear isolation happiness light,3.78109756097561,3 star
1147,26670,travel theater group much action go behind scene almost ruin performance,3.7,3 star
1148,988,series report alternative energy source opportunistic reporter kimberly well witness accident nuclear power plant well determine publicise incident soon find entangled sinister conspiracy keep full impact incident secret,3.346014492753623,3 star
1149,31112,charlie brown linus peppermint patty marcie travel france foreign exchange student also along snoopy woodstock everyone excite opportunity travel foreign country charlie disturbed letter receive mysterious girl france invite guest find seem welcome chateau,3.1875,3 star
1150,7090,ken park focus several teenager torment home life shawn seem conventional tate brimming psychotic rage claude habitually harass brutish father coddle rather uncomfortably enormously pregnant mother peach look devoutly religious father yearns freedom rather tight claim,3.898961937716263,3 star
1151,5902,tell story operation market garden fail attempt ally latter stage wwii end war quickly secure three bridge holland allow access rhine germany combination poor allied intelligence presence two crack german panzer division mean final part operation bridge arnhem rhine doom failure,3.834838594294912,3 star
1152,113,south korean film take place isolated lake old monk live small float temple monk young boy live learn become monk watch season year pass,3.1243478260869564,3 star
1153,5916,recently release ex con loyal wife go run heist go awry,3.508928571428572,3 star
1154,203,small time hood must choose among love friendship chance rise within mob,3.1589996654399464,3 star
1155,26268,harper cynical private eye best tradition bogart even bogie baby hire find missing husband get involve along way assortment unsavory character illegal alien smuggle ring,3.4397590361445785,3 star
1156,631,married farmer fall spell slatternly woman city try convince drown wife,2.758021390374332,2 star
1157,439,episodic journey italian journalist scour rome search love,2.6484375,2 star
1158,5722,hip happenin girl rock group head la claim lead singer kelly inheritance make make la soon girl fall morass drug deceit record success soar take several tragedy make stop think late,3.630630630630631,3 star
1159,809,shrek fiona donkey set far far away meet fiona mother father everyone happy shrek king find hard get along tension marriage fairy godmother discovers shrek marry fiona instead son prince charm set destroy marriage,2.853185595567867,2 star
1160,435,year increase greenhouse effect havoc wreak globally form catastrophic hurricane tornado tidal wave flood begin new ice age paleoclimatologist jack hall try warn world also shepherd safety son trap new york city overwhelm start new big freeze,2.573353391327098,2 star
1161,4599,helen harris glamorous big city life work one new york hottest modeling agency suddenly free spirited life get turned upside must choose life always love new love life,3.0197472353870456,3 star
1162,673,harry ron hermione return hogwarts another magic fill year harry come face face danger yet time form escape convict sirius black turn sympathetic professor lupin help,2.754477552003855,2 star
1163,2789,year outrun ruthless bounty hunter escape convict riddick suddenly find caught oppose force fight future human race wag incredible battle fantastic deadly worlds lone reluctant hero emerge humanity champion last hope universe edge annihilation,2.9041811846689893,2 star
1164,8920,garfield fat lazy lasagna lover everything cat could want jon effort impress liz vet old high school crush adopts dog name odie brings home garfield get one thing want competition,3.730769230769231,3 star
1165,26142,jack mckee doctor successful rich problem diagnose throat cancer see medicine hospital doctor patient perspective realises doctor surgery prescription,3.217948717948718,3 star
1166,886,come poker player try prove high stake match long time master game,3.0679245283018868,3 star
1167,3515,graham former london crime bos leave former life live recluse forest haunt blood murder wish never return brother commits suicide follow sexual assault hand volatile car dealer return london discover cause brother death administer justice responsible,3.1517189835575485,3 star
1168,594,viktor navorski man without country plane take coup etat explode homeland leave shamble strand kennedy airport hold passport nobody recognize quarantine transit lounge authority figure viktor simply go living court romance beautiful flight attendant,3.5779943600653046,3 star
1169,1997,two tiger separate cub take captivity reunite year later enemy explorer pearce inadvertently force fight,3.73411089627643,3 star
1170,26520,couple bob amp carol sander ted amp alice henderson best friend attend weekend self help self discovery session bob carol feel newly enlighten want friend ted alice feel way,3.55,3 star
1171,6081,chief inspector jacques clouseau dead least world charles dreyfus believe dead body discover clouseau car shot road naturally clouseau know differently take advantage alive set discover attempt make life,2.9915254237288136,2 star
1172,2330,marseille france skilled pizza delivery boy daniel drive scooter finally dream come true get taxi license catch police huge speed infraction help emilien loser inspector drive track german bank robber lose license dream job,4.071012805587893,4 star
1173,2334,gang thief call santa claus gang wreak havoc police keep police captain gilbert distract chinese reporter write story squad taxi driver daniel midst relationship crisis string mistake thief outsmart police time time daniel super taxi pitch,3.1179525222551927,3 star
1174,1777,michael moore view happen united state september bush administration allegedly use tragic event push forward agenda unjust war afghanistan iraq,3.390587941580327,3 star
1175,161080,daisy love ken life also large pretty dole ken dreamer dream make fast buck end start dreams rent unpaid bailiff door ken dream tatter daisy set bring home bacon get job local factory meet marlene half dozen large woman unite secret passion sumo wrestle ken know hit,1.5,1 Sstar
1176,558,peter parker go major identity crisis burn spider man decide shelve superhero alter ego leave city suffer wake carnage leave evil doc ock meantime parker still act feeling mary jane watson girl love since childhood,2.8112582781456954,2 star
1177,80,nine year ago two stranger meet chance spend night vienna end sunrise meet first time since one afternoon find belong together,3.7249163879598655,3 star
1178,8699,san diego super sexist anchorman ron burgundy top dog local tv change ambitious reporter veronica corningstone arrive new employee station,3.75,3 star
1179,2048,robot common place abide three law robotics techno phobic cop investigate apparent suicide suspect robot may responsible death investigation lead believe humanity may danger,3.474412532637076,3 star
1180,31948,uss neptune nuclear submarine sunk coast connecticut collision norwegian cargo ship navy must attempt potentially dangerous rescue hope save life crew,3.78125,3 star
1181,2502,cia operation purchase classify russian document blow rival agent show sleepy seaside village bourne marie live pair run live bourne promise retaliation anyone former life attempt contact force take life train assassin survive,3.9781992057703217,3 star
1182,314,liquidated discover corporate conspiracy mild mannered graphic artist patience phillips wash island resurrect endowed prowess cat eager use new skill vigilante say cat mouse handsome gumshoe tom lone tail,3.850407450523865,3 star
1183,5228,stay hungry dramatic comedy film director bob rafelson screenplay charles gaines story center young birmingham alabama scion play jeff bridge get involve shady real estate deal order close deal need buy gym building complete multi parcel lot visit gym however find romantically interested receptionist sally field drawn carefree lifestyle austrian body builder joe santo arnold schwarzenegger training mr universe competition,3.263157894736842,3 star
1184,31522,exotic dancer angéla attempt child unwilling lover émile process find torn best friend alfred,3.915217391304348,3 star
1185,6947,willful young man try venture beyond sequester pennsylvania hamlet action set chain chill incident alter community forever,3.6314118221787983,3 star
1186,401,andrew return hometown funeral mother journey reconnects past friend trip coincides decision stop take powerful antidepressant chance meeting sam girl also suffer various malady open possibility rekindle emotional attachment confront psychologist father perhaps begin new life,3.0454545454545454,3 star
1187,1538,cab driver max pick man offer drive around promise easy money sour max realizes fare assassin,2.479020979020979,2 star
1188,395,scientist discover something arctic appear bury pyramid send research team investigate little know step hunt ground alien grow sport predator race,2.861111111111111,2 star
1189,45335,singer gut lambert go tour europe pursue two beautiful woman bumble jewel thief mysterious killer,3.488372093023256,3 star
1190,124029,romantic comedy honest mexican immigrant struggle without green card selling oranges street corner one day limousine pull hand check instruction give check back day initially use check convince people extend credit meantime also attract woman dead end relationship bossy businessman end day find life turmoil thing get credit repossess evicted dwelling send back mexico,3.0,2 star
1191,1577,city lock quarantine alice join small band elite soldier enlist rescue miss daughter creator mutate virus heart pound race time group face horde blood thirsty zombie stealthy lickers mutant canine sinister foe yet,3.5526315789473686,3 star
1192,747,shaun live supremely uneventful life revolves around girlfriend mother local pub gentle routine threaten dead return life make strenuous attempt snack ordinary londoner,2.344842284739983,2 star
1193,4176,train stop deep snow detective hercule poirot call solve murder occur car night,3.423809523809524,3 star
1194,26108,humble maria outfit top london theater star ned kynaston take none credit male actor success play woman th century maria like female prohibit pursue dream act powerful people support king charles ii lift ban female stage performer maria aid ned need help learn new profession,2.75,2 star
1195,4380,upon first sight beautiful instructor bore overworked estate lawyer sign ballroom dance lesson,3.808274021352313,3 star
1196,3989,team america world police follow international police force dedicate maintain global stability learn dictator kim jong il destroy world team recruit broadway star gary johnston go undercover help team america gary manages uncover plan destroy world team america able save time star samuel l jackson tim robbins sean penn michael moore helen hunt matt damon susan sarandon george clooney danny glover ethan hawke alec baldwin,3.9556451612903225,3 star
1197,1970,american nurse karen davis move tokyo encounter vengeful supernatural spirit know grudge often possess victim series horrify mysterious death occur spirit passing curse onto victim karen must find away break spell become spirit next victim,2.7163094805666548,2 star
1198,8849,manhattan british limousine driver alfie surround beautiful woman one night stand without sort commitment best friend colleague marlon girl friend lonette alfie brief affair lonette consequence act force alfie reflect lifestyle,2.3943661971830985,2 star
1199,4553,machinist story trevor reznik lathe operator die insomnia machine shop occupational hazard bad enough normal circumstance yet trevor risk compound fatigue trevor lose ability sleep ordinary insomnia,3.619338768115942,3 star
1200,176,obsessed teach victim value life derange sadistic serial killer abducts morally wayward capture must face impossible choice horrific game survival victim must fight win live back die try,3.847905652704352,3 star
1201,1677,bear sharecropping plantation northern florida ray charles go blind seven inspire fiercely independent mom insist make way find call gift behind piano keyboard tour across southern musical circuit soulful singer gain reputation explode worldwide fame pioneer couping gospel country together,2.607142857142857,2 star
1202,5255,doubt young boy take extraordinary train ride north pole embarks journey self discovery show wonder life never fade believe,2.551194539249147,2 star
1203,866,find neverland amuse drama story peter pan neverland come write slump play writer j barrie meet widow sylvia three child soon become important part barrie life inspiration lead create masterpiece peter pan,3.7141895933014353,3 star
1204,4251,story love veer pratap singh indian zaara hayaat khan pakistani love great know boundary,3.6058352402746,3 star
1205,2059,modern treasure hunter lead archaeologist ben gate search chest rich rumor stash away george washington thomas jefferson benjamin franklin revolutionary war chest whereabouts may lie secret clue embed constitution declaration independence gate race find gold enemy,3.211373126995824,3 star
1206,140,two child ignacio enrique know love movie fear religious school begin father manolo director school professor literature witness part discovery three follow next decade reunion mark life death,3.3099591691816084,3 star
1207,1966,alexander king macedonia lead legion giant persian empire defeating persian lead army across know world venture far westerner ever go way india,3.7890981735159817,3 star
1208,2288,witty romantic dangerous love story chance meeting instant attraction casual betrayal two couple disintegrate begin destructive adulterous affair,3.8262395392783226,3 star
1209,163,danny ocean reunite old flame rest merry band thief carry three huge heist rome paris amsterdam europol agent hot heel,3.4321167449325327,3 star
1210,3060,story idle rich boy join u army rainbow division send france fight world war become friend two work class men experience horror trench warfare find love french girl,3.758709562744401,3 star
1211,5729,film consist series tightly interlink vignette sustain detail story man woman passionately love attempt consummate passion constantly thwart family church bourgeois society general one notable scene young girl passionately fellate toe religious statue,2.117283950617284,2 star
1212,877,big louis costillo last old style gang leader slay former bodyguard tony camonte take custody since costillo body never find police release though strongly suspect johnny lovo pay tony remove big louis tony begin take racket town violent enforcement become threat johnny boss unless work tony meanwhile tony sister want independent find difficult escape brother overprotective grasp dissatisfaction boss relentless pursuit police push tony towards major confrontation,3.1638418079096047,3 star
1213,4191,julie kohler prevent suicide mother leave town track charm kill five men know goal purpose,3.601421188630491,3 star
1214,27277,ex con seek revenge man put prison planning robbery latter stagecoach transport gold enlists help partner could work nemesis,2.833333333333333,2 star
1215,2998,epic portrait late sixty america see portrayal two child anthropology student daria help property developer build village los angeles desert dropout mark want authority allegedly kill policeman student riot,3.2590361445783134,3 star
1216,5822,save black panther racist cop black male prostitute go run man help ghetto community disillusion hell angel,2.756756756756757,2 star
1217,1835,los angeles private eye philip marlowe hire paroled convict moose malloy find girlfriend velma former seedy nightclub dancer,3.277004586430492,3 star
1218,6341,officer frank murphy experience lapd helicopter pilot give command advance new blue thunder chopper begin wonder lapd would need helicopter powerful secret,3.4002293577981653,3 star
1219,232,rusty james absent mind street thug struggle live legendary old brother reputation longs day gang warfare go,4.022800552740673,4 star
1220,30707,paul snider narcissistic small time hustler fancy ladies man life change meet dorothy stratten work behind counter dairy queen,3.836522552334365,3 star
1221,8221,almodóvar describe fourth film homage italian neorealism although tribute also involve joke paedophilia prostitution telekenetic child film set towerblocks around madrid depicts female frustration family breakdown,3.598765432098765,3 star
1222,27064,fictional account life japanese author yukio mishima tell four part first three part relate event three novel temple golden pavilion kyoko house ranaway horse last part depict event th november,3.235632183908046,3 star
1223,26555,chicago firefighter jack moniker retire move small caribbean island befriend owner run resort together renovate resort lure tourists club paradise effort fight corrupt official businessmen want claim resort,3.223669309173273,3 star
1224,8852,research team find mysterious cylinder desert church open could mean end world,3.359375,3 star
1225,27274,medical school dropout lose fiancée tragic lawnmower incident decide bring back unfortunately able save head go red light district city lure prostitute hotel room get part girlfriend,3.1538461538461537,3 star
1226,31696,infatuate idea become rich college student jonathan corliss secretly date dorothy carlsson gain approval wealthy father dorothy tell jonathan pregnant father deny inheritance find jonathan murder stage death suicide jonathan work way onto mr carlsson payroll dorothy twin sister ellen investigate apparent suicide,3.407200538358008,3 star
1227,5048,exiled magician find opportunity revenge enemy mute daughter son chief enemy fall love uniquely structure retelling tempest,2.317258883248731,2 star
1228,48150,beautiful violin virtuoso camille two obsession music ravel friend husband craft violins heart seem cold playing passionate,2.772727272727273,2 star
1229,5470,beowulf wanderer learn man eat creature call grendel come night devour warrior trap outpost outpost rule hrothgar daughter whose husband may murder outpost master arm,3.812242090784044,3 star
1230,2332,cabdriver cop race paris rescue love interest japanese minister defense kidnapper,2.934466019417476,2 star
1231,54491,adventure young trumpeter swan can not speak help human boy love family friend louie discovers unique talent help find place world,3.033333333333333,3 star
1232,844,sequel wong kar wais successful box office hit mood love film affair end relationship share love kung fu novel main character chow write novel reflect back favorite love su,3.7569060773480665,3 star
1233,2899,egyptian queen cleopatra bet roman emperor julius caesar people still great even time pharaohs long pass vow logic build new palace caesar within three month since architect either busy otherwise conservative style ambivalent honor fall edifis build palace cover gold fate eaten crocodiles edifis call upon old friend help fabulous druid getafix gaul brew fantastic potion give supernatural strength order help protect old druid asterix obelix accompany journey egypt julius caesar get wind project succeed build site attack troops order win bet lose face like local pirate count asterix obelix,3.318431911966988,3 star
1234,4689,story ryu deaf man sister require kidney transplant ryu bos park lay order afford transplant ryu girlfriend develop plan kidnap park daughter thing go horribly wrong situation spiral rapidly cycle violence revenge,3.038095238095238,3 star
1235,363,head german director fatih akins story alcoholic cahit turkish sibel akin tell story love never two people alike together,3.9954407294832825,3 star
1236,4254,naina serious girl serious life one day soul awaken happy go lucky aman teach life mean live naturally fall love aman harbor secret keep reciprocate naina love can not stand live life without love set mission fill life someone else love someone already know,2.225609756097561,2 star
1237,670,clue come imprison drug tortured year desperate businessman seek revenge captor,4.112804878048781,4 star
1238,1913,sea inside spaniard ramón sampedro fought year campaign win right end life dignity story ramóns relationship two woman julia lawyer support cause rosa local woman want convince life worth live,3.737323575535808,3 star
1239,2539,mexican immigrant single mother flor moreno find housekeep work deborah john clasky well couple two child flor admits handle schedule daughter cristina deborah decide move clasky home culture clash tension run high flor claskys struggle share space raise child different term,3.249398593634345,3 star
1240,179,silvia broome interpreter united nation headquarters overhears plan assassination american secret service agent send investigate,2.7450748620961387,2 star
1241,83,two diver leave sea without boat there nothing water mile unless look whats underneath,3.6491085899513775,3 star
1242,4836,seemingly straight forward drug deal go awry xxxx break die hard rule turn heat outwit old regime come top save skin,3.4388297872340425,3 star
1243,1392,academy award win documentary depict life child prostitute red light district songachi calcutta director zana briski go photograph prostitute meet become friend child briski begin give photography lesson child become aware photography might way lead good life,3.623167981961669,3 star
1244,1843,documentary promising american rock band brian jonestown massacre dandy warhols friendship respective founder anton newcombe courtney taylor escalate bitter rivalry dandy warhol garner major international success brian jonestown massacre implode haze drug,2.4565217391304346,2 star
1245,291,rid giant story big wave surfer become hero legends sport direct skateboard guru stacy peralta,2.300423131170663,2 star
1246,3509,undercover cop distant future become involve dangerous new drug begin lose identity result,2.8658256880733943,2 star
1247,70,despondent painful estrangement daughter trainer frankie dunn prepare boxer maggie fitzgerald enter life maggie determine go pro convince dunn cohort help,3.3079605263157896,3 star
1248,205,inspire true event film take place rwanda million tutsi kill genocide go mostly unnoticed rest world hotel owner paul rusesabagina house thousand refuge hotel attempt save life,3.5068840579710145,3 star
1249,118,young boy win tour magnificent chocolate factory world lead world unusual candy maker,3.008510638297872,3 star
1250,421,wes anderson incisive quirky comedy build star complex character like royal tenenbaums bill murray lead role ocean adventure documentary film maker zissou put imaginable life situation tough life crisis attempt make new film capture creature cause pain,3.286617492096944,3 star
1251,2567,biopic depict life filmmaker aviation pioneer howard hughes time become successful film producer aviation magnate simultaneously grow unstable due severe obsessive compulsive disorder,3.0384786973009144,3 star
1252,693,hard crack ex cia man jack byrnes wife dina head warm clime florida meet son law greg focker parent unlike happily match offspring future law find situation opposites definitely attract,3.0416666666666665,3 star
1253,842,sam bicke lose everything wife leave three kid bos fire brother turn away bank wont give money start anew try find someone blame misfortune come president united state plan murder,2.774473067915691,2 star
1254,6439,shattered illusion hard repair especially good hearted zebra name stripe spend life kentucky farm amidst sorely mistaken notion debonair thoroughbred face fact stark stripe mark different decides race anyway help young girl raise might end winner circle,3.5454545454545454,3 star
1255,7214,base true story richmond high school head basketball coach ken carter make headline bench undefeated team due poor academic result,2.8392857142857144,2 star
1256,26488,set spain struggle encyclopedia salesman wife take advantage offer make adult film act turn aspring legit filmmaker international sex symbol,3.092198581560284,3 star
1257,27549,mark singer return dar warrior talk beast dar force travel earth stop evil brother steal atomic bomb turn native land desert well desert write jim palin,2.7142857142857144,2 star
1258,613,april germany stand brink defeat russian army closing east ally expeditionary force attack west berlin capital third reich adolf hitler proclaim germany still achieve victory order general adviser fight last man end finally come hitler lie dead hand leave military must find way end kill battle berlin lay arm surrender,3.63745227351614,3 star
1259,8978,new year eve inside police station close good officer jake roenick must cobble together force make cop criminal save mob look kill mobster marion bishop,2.3490384615384614,2 star
1260,8968,every culture one horrible monster fuel young child nightmares tim boogeyman still live memory creature devour father year earlier boogeyman real tim make explain father abandon family,3.1413276231263385,3 star
1261,6961,wed young sister fast approach kat elli face undesirable prospect travel alone london ceremony bad enough jeffrey man leave move closer marriage happen groom best man determine show everyone jeffrey romantic life full thrilling ever kat hire charm male escort date,3.551813471502591,3 star
1262,2436,set year future post earthquake california san diego los angeles merge one city two teenage brother half powerful ancient chinese talisman evil gang leader name bo abobo half determines get brother half complete medallion gain absolute power magical double dragon medallion,3.40021536252692,3 star
1263,4935,sophie shy young woman curse old body spiteful witch chance break spell lie self indulgent yet insecure young wizard companion legged walk home,3.4479166666666665,3 star
1264,8488,date coach alex hitch hitchens mentor bumble client albert hop win heart glamorous allegra cole albert make progress hitch face romantic setback proven technique fail work sara melas tabloid reporter dig dirt allegra cole love life sara discovers hitch connection albert allegra boyfriend threaten destroy relationship,3.339622641509434,3 star
1265,561,john constantine literally hell back teams policewoman solve mysterious suicide twin sister investigation take world demon angels exist beneath landscape contemporary los angeles,3.4267241379310347,3 star
1266,3040,among normal human live others possess various supernatural power divide force light force dark sign truce several century ago end devastate battle ever since force light govern day night belongs dark opponent modern day moscow dark others actually roam night vampire night watch light force among anton movie protagonist try control limit outrage,3.172564338235294,3 star
1267,4551,disenchanted movie industry chili palmer try music industry meeting romance widow music exec way,1.8571428571428568,1 Sstar
1268,2026,mafia accountant take hostage beat police officer wrack guilt prior stint negotiator must negotiate standoff even family hold captive mob,2.652173913043478,2 star
1269,33539,young mouse mole hedgehog risk live find cure badger friend poison men,3.4925925925925925,3 star
1270,1093,feature film debut famed director louis malle interest modern film noir classic theme lover plot kill husband make look like suicide reminiscent postman always ring twice jeanne moreau give astonish performance perverse naive lead young lover path lead doom,3.363263296126067,3 star
1271,187,welcome sin city town beckons tough corrupt brokenhearted call dark hard boil call home crook cop sexy dame desperate vigilante seek revenge others lust redemption hop little universe unlikely reluctant hero still try right thing city refuse care,3.448170731707317,3 star
1272,7364,scour ocean depths treasure laden shipwreck business usual thrill seek underwater adventurer wisecrack buddy two cross path beautiful doctor find ultimate treasure hunt,3.457330415754924,3 star
1273,7453,mere second earth demolish alien construction crew arthur dent sweep planet friend ford prefect researcher pen new edition hitchhiker guide galaxy,2.3745762711864407,2 star
1274,8976,flight los angeles new york oliver emily make connection decide poorly suit together next seven year however reunite time time go acquaintance close friend lover,2.8181818181818183,2 star
1275,1495,wife die blacksmith name balian thrust royalty political intrigue bloody holy war crusade,1.4172141918528252,1 Sstar
1276,1640,los angeles citizen vastly separate life collide interweave story race loss redemption,2.71309963099631,2 star
1277,1895,year onset clone war noble jedi knight lead massive clone army galaxy wide battle separatist sinister sith unveil thousand year old plot rule galaxy republic crumbles ash rise evil galactic empire jedi hero anakin skywalker seduce dark side force become emperor new apprentice darth vader jedi decimate obi wan kenobi jedi master yoda force hide hope galaxy anakin offspring twin child bear secrecy grow become hero,3.199006977992485,3 star
1278,4379,office temp charlotte cantilini think find mr right start date gorgeous surgeon dr kevin field problem stand way everlasting bliss kevin overbear control mother viola fear lose son affection forever viola decides break happy couple become world bad mother law,1.9482758620689653,1 Sstar
1279,27,matt young glaciologist soar across vast silent icebound immensity south pole recall love affair lisa meet mob rock concert vast music hall london brixton academy bed night end together period several month pursue mutual sexual passion whose inevitable stage unfold counterpoint nine live concert song,3.424864864864865,3 star
1280,953,zoo animal leave comfort man make habitat exotic adventure animate family film escape zoo four friend lion hippo zebra giraffe send back africa ship capsize strand madagascar island populate crazy critter pal must adapt jungle life new role wild animal,4.016309385863267,4 star
1281,921,true story boxer jim braddock retirement surprise comeback order get family socially poor state,3.786230429546367,3 star
1282,787,five six year vanilla wed bliss ordinary suburbanite john jane smith stick huge rut unbeknownst coolly lethal highly pay assassin work rival organisation discover next target secret live collide spicy explosive mix wicked comedy pent passion nonstop action high tech weaponry,3.682795698924731,3 star
1283,272,driven tragedy billionaire bruce wayne dedicate life uncover defeat corruption plague home gotham city unable work within system instead create new identity symbol fear criminal underworld batman,3.737873357228196,3 star
1284,74,ray ferrier divorce dockworker less perfect father soon ex wife new husband drop teenage son young daughter rare weekend visit strange powerful lightning storm touch,3.299004192872117,3 star
1285,1667,every year thousand antarctica emperor penguin make astonish journey breed young walk march day night single file mile darkest dry cold continent earth morgan freeman narrates amaze true life tale touch humour alive thrill breathtaking photography capture transcendent beauty stagger drama devote parent penguin fierce polar winter take turn guard egg trek ocean search food predator hunt storm lash safety adorable chick make worthwhile follow leader adventure,2.8345008756567425,2 star
1286,7233,acclaim college hoop coach demote junior varsity team public meltdown,2.25,2 star
1287,9009,dahlia williams daughter cecelia move rundown apartment new york roosevelt island currently midst divorce proceeding apartment though near excellent school daughter afford time arrive mysterious occurrence constant drip ceiling daughter bedroom,2.7,2 star
1288,1826,five year summer together barcelona xavier william wendy martine isabelle reunite,1.2031963470319635,1 Sstar
1289,1635,lincoln six echo resident seemingly utopian contain facility like inhabitant carefully control environment lincoln hop choose go island reportedly last uncontaminated location planet lincoln soon discovers everything existence lie,3.768561765179578,3 star
1290,1665,life struggle notorious rock musician seep pit loneliness whose everyday life involve friend family seek financial aid favor inspire rock music legend kurt cobain final hour,2.8253323485967505,2 star
1291,308,devoutly single johnston dump late girlfriend receive anonymous pink letter inform son may look,3.900405131667792,3 star
1292,6519,cousin bo luke duke help eye catch cousin daisy moonshine run uncle jesse try save family farm destroy hazzard county corrupt commissioner bos hogg effort constantly find duke boy elude authority general lee orange dodge charger keep one step ahead dimwitted antic small southern town sheriff roscoe p coltrane,3.08177570093458,3 star
1293,8292,four adopt brother return detroit hometown mother murder vow exact revenge killer,3.54,3 star
1294,6957,andy stitzer pleasant life nice apartment job stamp invoice electronics store age one thing andy do really bother sex obsess male co worker andy still virgin determine help andy get laid guy make mission de virginize seem hopeless andy meet small business owner trish single mom,3.368372379778052,3 star
1295,445,married couple terrorized series videotape plant front porch,2.8836272040302267,2 star
1296,4442,folklore collector con artist jake grimm travel village village pretend protect townsfolk enchant creature perform exorcisms however put test encounter real magical curse haunt forest real magical being require genuine courage,3.1556603773584904,3 star
1297,1985,justin quayle low level british diplomat always go work quietly cause problem radical wife tessa kill becomes determine find thrust middle dangerous conspiracy,2.374772313296904,2 star
1298,9007,shortly david abbott move new san francisco dig unwelcome visitor hand winsome elizabeth martinson assert apartment promptly vanish start appear disappear david think ghost elizabeth convinced alive,3.411764705882353,3 star
1299,1830,yuri orlov globetrotting arm dealer deadly war zone struggle stay one step ahead relentless interpol agent business rival even customer include many world notorious dictator finally must also face conscience,2.7857142857142856,2 star
1300,340,film base semi autobiographical novel name american writer jonathan safran foer young jewish american man endeavorswith help eccentric distant relativesto find woman save grandfather world war ii ukrainian village ultimately raze nazi,3.374834874504624,3 star
1301,1546,justin teenager boy throw everyone around chaos attempt break free addiction thumb,3.6123595505617976,3 star
1302,8814,team space marine know rapid response tactical squad lead sarge send science facility mar somebody report security breach learn alert come test subject mass murderer purposefully injected alien dna break free begin kill people dr grimm related team member reaper inform chromosome mutate human monster highly infectious,2.8503503503503502,2 star
1303,8202,year future disease wipe majority world population except one walled city bregna rule congress scientist æon flux top operative underground monican rebellion send mission kill government leader uncovers world secret,3.5,3 star
1304,1947,stoic heartbroken einar gilkyson quietly live rugged wyoming ranchlands alongside trust friend mitch bradley suddenly woman blame death son arrive door break desperate granddaughter never know even bury anger accusation resurface way open unexpected connection adventure forgiveness,3.718650159744409,3 star
1305,8643,young girl call emily rise carpenter dy everyone put blame exorcism perform father moore wilkinson prior death priest arrest suspicion murder trail begin lawyer erin bruner linney represent moore go easy one want believe father moore say true,3.2196485623003195,3 star
