,movie_id,Label,overview
2720,22201,Below Average,lawman wyatt earp outlaw doc holliday form unlikely alliance culminates participation legendary gunfight k corral
2721,604,Blockbuster,six month event depict matrix neo prove good omen free human human free matrix bring zion one stronghold resistance neo discover superpower include super speed ability see code thing inside matrix certain degree pre cognition nasty piece news hit human resistance machine sentinel dig zion would reach hour zion prepares ultimate war neo morpheus trinity advise oracle find keymaker would help reach source meanwhile neo recurrent dream depict trinity death get worried enough agent smith somehow escape deletion become powerful fixed neo next target
2722,10720,Below Average,new york city love blossom playboy journalist feminist advice author
2723,1555,Flop,strait lace french student move apartment barcelona cast six character europe together speak international language love friendship
2724,33875,Below Average,ash pikachu friend try stop pair thief hide canal alleyway alto mare age old water capital join adventure two new legendary pokémon pair sibling name latias latios serve peacekeeper protector soul dew priceless treasure mysterious power
2725,310,Superhit,bruce nolan toil human interest television reporter buffalo n despite high rating love beautiful girlfriend grace bruce remain unfulfilled end bad day life angrily ridicule god almighty responds endow bruce divine power
2726,5146,Below Average,right daughter wed mild mannered foot doctor discover new law international smuggler
2727,12,Blockbuster,nemo adventurous young clownfish unexpectedly take great barrier reef home dentist office aquarium worrisome father marlin friendly forgetful fish dory bring nemo home meeting vegetarian shark surfer dude turtle hypnotic jellyfish hungry seagull along way
2728,9654,Hit,charlie croker pull crime lifetime one thing plan double cross along drop dead gorgeous safecracker croker team take steal loot end pulse pound pedal metal chase careen street los angeles
2729,9902,Below Average,chris crash carload young people group strand motorist soon lose wood west virginia hunt three cannibalistic mountain men grossly disfigure generation inbreeding
2730,2260,Flop,oscar nominate documentary middle class american family tear apart father arnold son jesse accuse sexually abuse numerous child director jarecki interview people different side tragic story raise question whether rightfully tried claim innocent never evidence
2731,584,Superhit,major double cross former police officer brian conner team ex con buddy roman pearce transport shipment dirty money shady miami base import export dealer carter verone guy actually work undercover agent monica fuentes bring verone
2732,1088,Average,east coast new zealand whangara people believe presence date back thousand year single ancestor paikea escape death canoe capsize rid shore back whale whangara chief always first bear always male consider paikea direct descendant pai year old girl patriarchal new zealand tribe believe destine new chief grandfather koro bound tradition pick male leader pai love koro anyone world must fight thousand year tradition fulfill destiny
2733,47423,Flop,john woo direct action pack comedy star chow yun fat leslie cheung cherie chung trio art thief grow together orphans tutelage cruel crime bos name chow kenneth tsang although red bean chung want trio leave life crime behind million dollar opportunity steal priceless french paint prof allure men heist end disaster
2734,11145,Above Average,sonny steele use rodeo star next appearance la vega stage wear suit cover light advertise breakfast cereal find go drug horse case frisky ride desert
2735,11890,Below Average,angelo snap provolone make die father promise deathbed would leave world crime become honest businessman despite experience make money legal fashion snap set keep promise
2736,11916,Flop,hogan way reconnaissance future mission capture french fort encounter sister sara nun trouble know hogan accompany sister sara dangerous frontier seek achieve hidden goal
2737,8092,Flop,son mother flee east abusive boyfriend find new life end seattle mother meet polite garage mechanic boy continually get trouble hang wrong crowd mom marries mechanic soon find abusive unreasoning alcoholic struggle maintain hope impossible situation boy grows plan escape small town mean possible base true story tobias wolff
2738,290,Flop,renowned new york playwright entice california write movie discovers hellish truth hollywood
2739,2263,Flop,lawyer defend father accuse war crime case suspect
2740,53380,Disaster,life time baltimore film maker midnight movie pioneer john water
2741,49842,Disaster,jenny lamour delair want succeed theatre husband accompanist maurice martineau blier mild mannered jealous man find jenny make eye brignon lecherous old businessman order career lose temper threatens brignon death despite jenny go secret rendezvous brignon apartment murder even criminal investigation lead inspector antoine jouvet
2742,29627,Disaster,reporter mullen stumble story link prominent member parliament kgb agent fact also link near nuclear disaster involve teenage runaway americal usaf base government cover mullen team vernon bayliss old hack nina beckam mp assistant find truth
2743,24073,Below Average,eddie lou couple two bit con men lam loan shark hide someone house hear answer machine owner house country month two b housesitter suppose watch house absent owner able watch house due new job another part country provide pretty nifty arrangement eddie lou relative house owner drop visit eddie quickly adopts guise person supposedly housesitting owner shenanigan start
2744,2071,Below Average,dan merrick come shatter car accident amnesia find married judith try help start life keep get flashback event place remember meet pet shop owner part time private detective gu klein supposedly do work prior accident klein help merrick find
2745,10152,Average,wacky prequel blockbuster go back lame brain harry lloyd day classmates rhode island high school unprincipled principal put pair remedial course part scheme fleece school
2746,31246,Flop,lonely sexually repress man depress woman summer camp fateful night meet hearts become one
2747,11375,Above Average,joe gavilan harrison ford new partner k c calden josh hartnett detective beat tinseltown neither one really want cop gavilan moonlight real estate broker calden aspire actor moonlight yoga instructor two assign big case must work whether want solve case follow heart
2748,17813,Below Average,writer alex sheldon luke wilson must finish novel within month get pay happen angry mafia type owe money come look order expedite thing alex hire typist emma dinsmore kate hudson begin dictate novel book doom love affair character similar alex character name polina delacroix sophie marceau alex fall emma work take different turn
2749,35669,Disaster,police british security force call professor van helsing help investigate satanic ritual occur large country house attend government minister eminent scientist secret service chief owner house mysterious property tycoon find behind sinister plot involve deadly plague fact dracula sick interminable existence decide must end possible way destroy every last potential victim
2750,170,Above Average,twenty eight day killer virus accidentally unleashed british research facility small group london survivor catch desperate struggle protect infect carried animal human virus turn infects homicidal maniac absolutely impossible contain
2751,9471,Superhit,angel charge find pair miss ring encode personal information member witness protection program informant kill lady target rogue agent might responsible
2752,47676,Disaster,rebel dreary life small arizona town salesman nick abandon girlfriend beth strike onto highway search something else encourage best friend carol beth reluctantly accepts romantic attention sid local housepainter
2753,61225,Below Average,babe chronicle ruth phenomenal story hard knock beginning baltimore orphanage meteoric rise baseball superstardom poignant retirement game amaze career include seven american league pennant four world series championship two tempestuous marriage wild lifestyle earn numerous suspension
2754,18722,Below Average,jack elliot one time mvp new york yankee side baseball career fall batting average one good year leave manager chunichi dragon japanese central baseball league find
2755,43039,Flop,never sunday greek black white film tell story ilya prostitute life port piraeus greece homer american tourist middletown connecticut classical scholar enamor thing greek ilya character close hooker heart gold cliché homer feel ilya life style typifies degradation greek classical culture attempt steer onto path morality constitute variation pygmalion story film star melina mercouri jules dassin gently submerge viewer greek culture include dance music language use subtitle signature song bouzouki theme movie become hit bring composer manos hadjidakis academy award
2756,33454,Flop,th century france young man masquerade actor avenge friend murder
2757,70912,Disaster,bizarre black comedy th century paris lawyer richard courtois firth decides ply trade country find thing strange imagine first case turn defend pig accuse murder child pig own beautiful gypsy samira annabi idealistic lawyer fall love lust religion superstition power struggle ignorance versus knowledge thing sound modern indeed
2758,1927,Superhit,bruce banner genetics researcher tragic past suffers massive radiation exposure laboratory cause transform rag green monster get angry
2759,10327,Hit,elle wood eternally perky fashionably adventurous famously blonde harvard law grad get fire law firm opposition animal test take fight washington aide congresswoman victoria rudd push bill ban test building doorman advise get way hill
2760,14411,Below Average,sailor legend frame goddess eris theft book peace must travel realm end world retrieve save life childhood friend prince proteus
2761,296,Superhit,year since john connor save earth judgment day live radar steer clear use anything skynet trace encounter x robotic assassin order finish start good thing connor former nemesis terminator back aid adult connor like promise
2762,302,Below Average,middle amuse thriller relationship two different type females one well know british author sex craze french teen two get relationship trouble live together film psychological imagery erotic exploration female body
2763,22,Blockbuster,jack sparrow freewheel th century pirate roams caribbean sea butt head rival pirate bent pillage village port royal governor daughter kidnap sparrow decides help girl love save seafaring mission hardly simple
2764,8698,Hit,prevent world war break famous character victorian literature band together battle cunning villain
2765,8961,Superhit,control trash talk buddy cop marcus burnett mike lowrey miami narcotic task force reunite bullet fly car crash laugh explode pursue whack drug lord streets miami barrio cuba real firework result marcus discovers playboy mike secretly romance marcus sexy sister
2766,9486,Hit,rowan play eponymous lead character spoof spy thriller course story follow hero attempt single handedly save country fall hand despot
2767,35265,Disaster,peppino age taxidermist constantly ridicule short somewhat creepy meet valerio handsome young man fascinate peppino work peppino turn becomes entrance valerio offer large salary come work assistant valerio meet deborah fledgling romance threaten insanely jealous third wheel
2768,24558,Flop,mac two fisted savy cop find saddle new partner know burn work new difficult case new partner elli amaze detective one put sherlock holmes shame lightning fast deduction keep assume personality entire cast television show problem people begin shoot
2769,1996,Hit,lara croft venture underwater temple search mythological pandora box secure promptly steal villainous leader chinese crime syndicate lara must recover box syndicate evil mastermind use construct weapon catastrophic capability
2770,4464,Hit,true story undersized depression era racehorse whose victory lift spirit team behind also nation
2771,12279,Hit,carmen catch virtual reality game design kid new nemesis toymaker juni save sister ultimately world
2772,33339,Flop,misfit live back home group young people live musical theater camp sport counselor completely ignore kid spend time rehearsal grueling schedule involve new show every two week several personal story come fore
2773,54580,Disaster,closure shipyard northern spain former worker santa josé lino amador sergei reina keep touch meet mainly bar own former colleague rico santa superficially confident unofficial leader group court case hang relate shipyard lamp smash protest closure josé bitter wife ana employ gap widen fearful leave co worker despite arthritic leg ana endures night shift fish factory think look lose everyone seem agree include bos lino age family man doggedly pursue position beyond qualification old member group amador degenerate alcoholism abandon wife maintain increasingly transparent pretense wife soon return holiday
2774,24993,Flop,kickboxer well unnecessary sequel unfortunately lack presence phenomenal jean claude van damme despite movie manage great deal fun fight well stag excess campy act requisite genre one many type flick could make cry take seriously regre
2775,430,Flop,coca cola executive west berlin try keep bos daughter marry communist
2776,5185,Flop,director billy wilder add new intrigue twist personality intrepid detective sherlock holmes one thing change however holmes crime solve talent holmes dr watson take case beautiful woman whose husband vanish investigation prof strange indeed involve six miss midget villainous monk scottish castle loch ness monster covert naval experiment sleuth make sense solve mystery
2777,10553,Below Average,street smart nypd cop fred ward regains consciousness bizarre mug new face new identity remo williams recruit top secret organization topple evil every turn even atop statue liberty train quirky korean martial art master joel grey dodge bullet brave terrify height thwart attacker bare hand remo becomes ultimate criminal exterminator face corrupt millionaire army henchman real adventure begin
2778,21512,Disaster,set futuristic world sport survive wasted society brutal game know jug sallow leader rag tag team play main league cast indiscretion lady however join talented newcomer kidda ambitious young peasant girl team find one last chance glory
2779,8273,Superhit,high school distant memory jim michelle get marry hurry since jim grandmother sick want see walk aisle prompt stifler throw ultimate bachelor party jim dad reliable ever doling advice one want hear
2780,8046,Flop,gigli order kidnap psychologically challenge young brother powerful federal prosecutor plan go awry gigli bos send ricki gorgeous free spirit female gangster set order assist kidnap gigli begin fall decidedly unavailable ricki could hazard occupation
2781,8094,Below Average,four woman give custody magdalene sisterhood asylum correct sinful behavior crispina rise give birth premarital child margaret get raped cousin orphan bernadette repeatedly catch flirt boys work laundry strict supervision nun break will sadistic punishment
2782,10330,Hit,mother daughter bicker everything anna wear like want old turn anna detest tess fiancé magical fortune cookie switch personality get peek person feel think life
2783,9257,Hit,hondo harrelson recruit jim street join elite unit los angeles police department together seek member include tough deke kay single mom chris sanchez team first big assignment escort crime bos alex montel prison seem routine montel offer huge reward anyone break free criminal various stripe step prize
2784,9499,Below Average,visit sister paris young woman find romance learn brother law philanderer
2785,6466,Hit,evil dream demon freddy krueger devise plan manipulate unstoppable jason vorhees hack teenager elm street effort make people remember name freddy krueger thus free limbo
2786,2055,Above Average,former gunslinger force take arm cattle crew threatened corrupt lawman
2787,11770,Average,young shaolin follower reunites discourage brother form soccer team use martial art skill advantage
2788,14926,Average,molly gunn freewheel daughter decease rock legend force get job manager steal money nanny precocious ray oft ignore daughter music executive learns mean adult teach ray child
2789,2771,Flop,original mix fiction reality illuminate life comic book hero everyman harvey pekar
2790,10923,Above Average,recruit u government special agent nerdy teenager cody bank must get close cute classmate natalie order learn evil plan hatch father despite agent persona cody struggle teen angst
2791,18573,Below Average,horribly disfigure sculptor open house wax new york use wax covered body victim display
2792,41759,Below Average,dog turn man best friend man bad nightmare attack everything move
2793,19053,Below Average,julie girl valley meet randy punk city different world find love somehow need stay together spite trendy shallow friend
2794,11206,Below Average,flight back home sam hendrix return doll innocently acquire along way turn doll actually stuff heroin group criminal lead ruthless roat follow hendrix back place retrieve hendrix leave business crook make move find blind wife susy alone apartment soon life threatening game begin susy thug
2795,30970,Disaster,series event unfold like chain reaction stem minor event bring film five character together set paris france anne actress whose boyfriend georges photographs war kosovo georges brother jean look entry code george apartment character life interconnect romanian immigrant deaf teacher
2796,13154,Flop,american japanese upbringing chris kenner police officer assign little tokyo section los angeles kenner partner johnny murata japanese american touch root despite difference men excel martial art utilize formidable skill go yoshida vicious yakuza drug dealer tie kenner past
2797,636,Flop,people future live totalitarian society technician name thx live mundane life work take control consumption drug government us make puppet people thx without drug first time feeling woman start secret relationship
2798,3055,Average,film version jacqueline susann best sell novel chronicle rise fall three young lady show business
2799,14881,Flop,band mexican find u land claim deny record destroy courthouse fire leader louis chama encourages use force regain land wealthy landowner want decides hire gang killer joe kidd track chama
2800,26198,Flop,nazi take ancient fortress contain mysterious entity wreaks havoc death upon
2801,35073,Flop,beast fathom science fiction film direct eugène lourié star paul christian paula raymond cecil kellaway visual effect ray harryhausen film atomic bomb test arctic circle unfreezes hibernate fictional dinosaur rhedosaurus begin wreak havoc new york city
2802,9051,Above Average,hollywood songwriter go mid life crisis become infatuated sexy blonde newlywed
2803,9362,Average,hick handyman val mckee earl bassett barely eke live nevada hamlet perfection decide leave town despite admonition shapely seismology coed pick odd reading equipment long val earl discover responsible reading foot long carnivorous worm proclivity suck prey underground
2804,936,Below Average,trademark phantom renowned jewel thief glove leave scene crime inspector clouseau expert phantom exploit feel sure know phantom strike next leave paris switzerland famous lugashi jewel pink panther go however know phantom really matter anyone else really
2805,12268,Average,seriously mentally ill work clouseau long time inspector dreyfus escape mental asylum hold vow destroy clouseau forever kidnap eminent scientist force build machine capable destroying world intention unless clouseau deliver
2806,10999,Above Average,john matrix former leader special commando strike force always get tough job do force back action young daughter kidnap find matrix fight way array punks killer one former commando fully equipped private army help feisty stewardess old friend matrix hour overcome great challenge find daughter kill
2807,3782,Disaster,kanji watanabe middle age man work monotonous bureaucratic position decade learn cancer start look meaning life
2808,41806,Flop,paulino carmela husband wife troubadour tour countryside spanish civil war republican mute assistant gustavete journey rebel territory mistake arrest fear fire squad receive reprieve italian fascist commander love theatre arranges performance troop bargain paulino stage burlesque republic exchange actor freedom fiery patriotic carmela consent
2809,7504,Disaster,borderline india pakistan drawn young girl bear witness tragedy ayah catch love two men rise tide political religious violence
2810,513,Disaster,barren arrange marriage amateur swami seek enlightenment celibacy radha life take irresistible turn beautiful young sister law seek free confines loveless marriage
2811,32316,Flop,jewish american princess force take control hard core hip hop record label try rein one label controversial rapper
2812,11351,Above Average,horrify day gorge human flesh ancient creature know creeper embark final voracious feeding frenzy terrorize group varsity basketball player cheerleader coach strand remote highway bus break terrify group force come together battle wing creature hell bent complete grizzly ritual
2813,112961,Disaster,urban fairy tale romantic comedy nola aspire songwriter leave abusive kansa home journey new york find biological father find expect
2814,9616,Below Average,century secret order priest exist within church renegade priest father alex bernier send rome investigate mysterious death one order revere member follow series strangely similar killing bernier launch investigation force confront unimaginable evil
2815,1415,Disaster,new york club scene world like candy color mirror ball playground step michael alig wannabe nowhere special watchful eye veteran club kid james st james alig quickly rise top place go
2816,11547,Average,group five college graduate rent cabin wood begin fall victim horrify flesh eat virus attracts unwanted attention homicidal local
2817,7270,Above Average,phobic con artist protege verge pull lucrative swindle con artist teenage daughter arrive unexpectedly
2818,1428,Above Average,hitman el mariachi becomes involve international espionage involve psychotic cia agent corrupt mexican general
2819,153,Hit,two lose soul visit tokyo young neglect wife photographer wash movie star shoot tv commercial find odd solace pensive freedom real company away live america
2820,33320,Disaster,movie studio torn tv interviewer genya tachibana track famous star chiyoko fujiwara recluse since leave act year ago tachibana delivers key cause reflect career tell story tachibana long suffer cameraman drawn
2821,27590,Flop,student trip france trick smuggle secret across iron curtain sexy spy
2822,10617,Flop,set late th century canton martial art film depicts stance take legendary martial art hero wong fei hung foreign force english french american plundering china
2823,10618,Average,sequel tsui hark classic wong fei hung face white lotus society fanatical cult seek drive european china violence even attack chinese follow western way wong must also defend dr sun yat sen revolutionary military
2824,10619,Below Average,master wong disciple enroll dance lion competition stop assassination plot battle arrogant deceitful opponent
2825,9584,Below Average,trucker form mile long convoy support trucker vendetta abusive sheriff base country song title c w mccall
2826,8408,Average,final chapter george romero dead trilogy underground government installation search cure overcome strange transformation zombie unfortunately zombie ground make way bunker
2827,14030,Average,matchmaker dolly levi take trip yonkers new york see well know unmarried half millionaire horace vandergelder convinces two stock clerk niece beau go new york city
2828,2687,Below Average,freak accident invisible yuppie run life treacherous cia official try cope new life
2829,16323,Below Average,midler rock roll singer mary rise foster know rise legion fan whose romantic relationship mental health continuously imperil demand life road
2830,40353,Disaster,virginia work use book store really horror novel discovers really good book call madman insane doctor cut people nose ears hair put face please girl like virginia discovers book nonfiction every time pick book read see insane doctor book escape book reality
2831,19064,Flop,mark want lose virginity girlfriend want wait unfortunately year old vampire countess need turn virgin vampire halloween order preserve youthful appearance find mark turn life upside
2832,34564,Disaster,carlos fail show biz currently work waiter mexican restaurant meet alex dumb footballer bruce celebrate engagement parent alex father le thrilled fiancée say rather accept anybody else eventually alex hire carlos present new fiancée
2833,12767,Below Average,want escape city life countryside new yorkers cooper tilson quaid wife leah stone two child move dilapidate old mansion still fill possession previous family turn dream house soon become live nightmare previous owner dorff show series terrify incident lead spine tingle search clue estate dark lurid past
2834,22309,Average,fight temptation star cuba gooding jr film protagonist attempt revive church choir order enter gospel competition help beautiful lounge singer beyoncé knowles soon fall love
2835,277,Above Average,vampire werewolf wag nocturnal war century bet female vampire warrior name selene famous strength werewolf hunt prowess becomes smite peace love male werewolf michael want end war
2836,7288,Below Average,young couple buy dream home idea sweet little old lady upstairs go put
2837,10159,Above Average,travis mouthy son criminal disappears amazon search treasure artifact father sends beck becomes travis rival affection mariana mysterious brazilian woman steely disposition beck man word take discipline muster work travis nab tyrant treasure
2838,10934,Above Average,rough divoce france year old book editor san francisco take tour tuscany urging friends whim buy bramasole run villa tuscan countryside begin piece life together start villa find life sometimes unexpected way give everything want
2839,321,Flop,sweet comic film italian man come closet affect life crazy family family movie stereotype homosexual italian call critic gay big fat greek wedding
2840,20,Flop,pedro almodovar production fatally ill mother two month live creates list thing want dy tell family illness
2841,9662,Flop,grandson kidnap tour de france madame souza beloved pooch bruno team belleville sister age song dance team day fred astaire rescue
2842,837,Flop,sleazy cable tv programmer begin see life future medium spin control unusual fashion acquire new kind programming station
2843,19666,Flop,lagaan tell tale indian village champaner beset drought british colonialism year without drop rain month worry villager champaner decide ask local authority temporary repeal tax hat lagaan lead heroic bhuvan indian superstar aamir khan bring plight military governor captain russell paul blackthorne sadistic russell threatens raise lagaan threefold unless villager beat men game cricket case lift tax entire province period three year bhuvan accept challenge problem one champaner know play cricket band misfits come rescue coach russell soft hearted sister elizabeth rachel shelley race ready three month time epic rework victory eye popping song dance routine
2844,821,Flop,four german judge serve bench nazi regime face military tribunal answer charge crimes humanity chief justice haywood hears evidence testimony lead defendant ernst janning defense attorney han rolfe also widow nazi general idealistic u army captain reluctant witness irene wallner
2845,37672,Disaster,man woman meet chance romantic inn dinner although married others find bed next morning questioning could happen agree meet weekend year originally stage play two see change year apart always room different scene always appear schedule time go personal crisis help often without understand go
2846,16563,Flop,thing different pontipee men big brother adam fetch bride bring cabin indeed unwed brother inspire raid town carry bride
2847,891,Above Average,run election washington post reporter bob woodward cover seem minor break democratic party national headquarters surprise find top lawyer already defense case discovery name address republican fund organizer accuse arouses suspicion editor post prepared run story assign woodward carl bernstein find trail lead high high republican party eventually white house
2848,10881,Flop,future world young people increasingly become addict illegal potentially deadly battle simulation game call avalon ash star player hear rumor advance level game exist somewhere give loner way join gang explorer even find gateway next level ever able come back reality
2849,11832,Flop,guest general swedish court relate sister callow young man love chose military career happiness aunt member religious community one unknowingly identify babette famous chef paris cafe anglais provide catalyst enjoyment feast
2850,11806,Hit,newton family live comfortable home seem something miss hole fill small puppy walk home life beethoven name grows giant dog st bernard doctor varnick local vet secret horrible sideline require lots dog experiment beethoven bad doctor list
2851,10438,Hit,beethoven back time whole brood meet canine match missy father family problem missy owner regina want sell puppy tear clan apart beethoven newton kid save day keep everyone together
2852,36349,Flop,fbi free lancer stash steal la vega crime tape high tech car steal someone else
2853,650,Above Average,boyz n hood popular successful film social criticism john singleton condition south central los angeles teenager involve gun fight drug deal daily basis
2854,10337,Average,new york gangster ben bugsy siegel take brief business trip los angeles sharp dress womanizer foul temper siegel hesitate kill maim anyone crossing l life movie strong will virginia hill detain family wait back home trip run gamble joint spot desert know las vega give big idea
2855,9874,Average,tough crime street cop must protect survive witness strange murderous cult far reach plan
2856,37753,Below Average,richard priscilla parker ordinary suburban couple whose life invade rock hedonistic secretive new neighbor eddy kay otis
2857,11046,Below Average,world war ii rag american general capture held hostage schloss adler bavarian castle nearly impossible breach group skilled allied soldier liberate general late
2858,11707,Average,wes block detective put case serial killer victim young pretty woman rap murder murder get personal killer choose victim acquaintance block even daughter threaten
2859,7442,Hit,young woman fake death attempt escape nightmarish marriage discovers impossible elude control husband
2860,14425,Flop,nervous high school senior tom lawrence visit port chester university get taste politically correct college life guide fraternity wild man droz housemates pit droz pal rival nasty preppy rand mcpherson school steely president house threaten expulsion droz company decide throw rag party various faction collide
2861,6723,Below Average,veteran cop nick pulovski use play musical partner many partner past died job often result nick risky tactic rookie assign help nick bust carjack ring almost hotheaded nick get kidnap newbie partner hope
2862,16969,Average,set kansa city eastwood play police lieutenant know simply last name speer reynolds play former cop turn private eye name mike murphy speer murphy serve force together good friend bitter enemy murphy partner slay team fight mob
2863,11338,Flop,ed okin use boring life use trouble get sleep one night meet diana ed trouble stay alive
2864,13339,Flop,high school nerd jerry mitchell siemaszko assign write piece school paper new boy buddy revell tyson rumor psychopathic nutcase jerry accidentally touch buddy say must fight parking lot pm jerry anything avoid confrontation
2865,41780,Below Average,beautiful black gangster moll flees harlem trunkload gold shootout unaware rest gang unsavoury character trail pudgy momma boy become object affection unlikely hero tale
2866,33258,Below Average,college graduate deal vietnam issue late
2867,26850,Disaster,late british police officer tony aaron resign force sleep hazel wife man whose house suppose guard new job fake private investigator help couple get divorce photograph hazel affair husband murder job tony begin affair dead man mistress angeline try prove innocence
2868,47898,Flop,betty lou librarian small town husband police detective take grant betty lou ultimate mouse gangland figure mysteriously murder town betty lou find murder weapon get anyone attention tell talk mousey finally fit frustration fire gun restroom take police station insist murderer desired effect people pay attention hint social grace hooker cell block way
2869,25269,Flop,dr richard sturgess lead team compassionate doctor veteran hospital along drs morgan handleman van dorn fight deliver adequate care needy veteran face fund cut corrupt administration succeed staff may bend rule circumvent villainous article bureaucratic loophole prevents veterans receive benefit deserve
2870,37943,Disaster,alaskan gold prospector gene hackman live luxury family island gangster want
2871,33633,Disaster,two character movie involve college professor john confront female student carol fail course two spend long time talk time john say thing take wrong way night two spent talk john slap sexual harassment accusation carol
2872,78146,Disaster,writer ex con something bottle baby tim madden prone black out awakens two week bender discover pool blood car
2873,88641,Disaster,group high school senior meet summer struggle choice make
2874,30315,Below Average,investigate mysterious death number farm animal vet rack hansen discovers town lie path hoard migrate tarantula take action street overrun killer spider trap small group town folk remote hotel
2875,47866,Flop,bore desert new mexico single mother raise two teenage daughter shade trudi whose deep desire leave dead calm town shade type escape extravagant fantasy trudi rebelious could drive away
2876,18900,Below Average,film base truman capote book name botch robbery result brutal murder rural family two drifter elude police end come term mortality repercussion vile atrocity
2877,73265,Disaster,todd barret aspire businessman get take enough money stay college cook plan make first ever male sport calendar eventually convince cactus jack shadowy tough loan shark give enough money make deal todd make enough pay education money owe cactus jack
2878,21219,Below Average,story group friends turn century new york early day street hood rise world organize crime
2879,2116,Above Average,matt lee whitlock respect chief police small banyan key florida must solve vicious double homicide fall suspicion matt lee stay step ahead police force everyone trust order find truth
2880,1584,Hit,fire band hard cash guitarist vocalist dewey finn finagle way job fourth grade substitute teacher private school secretly begin teach student fine point rock n roll school hard nose principal rightly suspicious finn activity finn roommate remain dark
2881,2056,Flop,friend die man born dwarfism move rural new jersey live life solitude meet chatty hot dog vendor woman deal personal loss
2882,4997,Flop,afternoon july los angeles police respond distress call wonderland avenue discover grisly quadruple homicide police investigation follow uncovered two version event lead brutal murder involve legendary porn actor john holmes experience version
2883,8439,Disaster,documentary depicts happen rio de janeiro june th bus take armed young man threaten shoot passenger transmit live brazilian tv network shock tragic end event become one violence shock portrait one scary examples police incompetence abuse recent year
2884,322,Hit,story friendship loyalty guilt vengeance fateful affect past present
2885,11059,Below Average,set island coast techno rave party attracts diverse group college coeds coast guard officer soon discover x lace escapade interrupted zombie monster attack ground air sea rule evil entity house dead prequel house dead video game
2886,11775,Hit,revenge seek gold digger marries womanize beverly hill lawyer intention make kill divorce
2887,24,Hit,assassin shot altar ruthless employer bill member assassination circle bride live plot vengeance set payback make death list hunt wrong save bill last
2888,54973,Disaster,rand computer animator create artificial intelligence creature design interact child teach responsibility prototype force practice school rand encounter sarah teacher inexplicably draw favorite bar one fateful even spark fly fundamental difference approach love relationship slow halt
2889,11329,Above Average,juror inside woman outside manipulate court trial involve major gun manufacturer
2890,9373,Hit,pick traumatize young hitchhiker five friend find stalked hunt deform chainsaw wield killer family equally psychopathic killer
2891,28200,Flop,story relationship poet ted hughes sylvia plath
2892,10629,Flop,true story veronica guerin investigative reporter irish newspaper drug trade begin bleed mainstream guerin decides take expose responsible begin bottom addict guerin get touch john traynor paranoid informant without prod traynor lead john gilligan ruthless head operation take kindly guerin nosing
2893,10944,Disaster,follow gruesome murder young woman neighborhood self determine woman live new york city test limit safety propels impossibly risky sexual liaison soon grow increasingly wary motif every man contact
2894,13920,Above Average,high school football coach harold jones befriend radio mentally challenged man become student l hanna high school anderson south carolina friendship extend several decade radio transforms shy torment man inspiration community
2895,4256,Superhit,third installment scary movie franchise news anchorwoman cindy campbell investigate mysterious crop circle kill video tape help president stop alien invasion process
2896,1807,Below Average,several ordinary high school student go daily routine two others prepare something malevolent film chronicle event surround school shoot
2897,2348,Disaster,young hutterite boy must marry late brother wife come outside community
2898,62327,Disaster,three recent high school grad star athlete hancock jason gedrick cheerleader girlfriend mary tracy pollan awkward senator kiefer sutherland aim leave small town behind realize big dream idealistic plan collide life harsh reality one first ever entry sundance film festival drama write direct michael hoffman illustrate promise youth go awry
2899,897,Disaster,unvanquished second part bangladesh apu film series boy name apu get scholarship study college calcutta mother alone torn want successful want leave alone
2900,43708,Disaster,slipped life easily vermouth glass gin purr reclusive singing star angela arden arden haunt secret treat like dirt louse husband snoopy maid petulant daughter mentally defective son well endow gigolo treat love affection wonder take drastic action improve life
2901,13537,Flop,fact base drama young journalist stephen glass get job new republic three year fabricate least half story write
2902,605,Superhit,human city zion defend massive invasion machine neo fight end war another front also oppose rogue agent smith
2903,10719,Hit,young buddy fall santa gift sack christmas eve transport back north pole raise toy make elf santa helper grow adulthood shake nag feel belong buddy vow visit manhattan find real dad workaholic publisher
2904,1277,Disaster,budapest thirty restaurant owner laszlo hire pianist andrás play restaurant men fall love beautiful waitress ilona inspire andrás composition song gloomy sunday first love fear melancholic melody trigger chain suicide fragile balance erotic ménage à trois send kilter german han go fall love ilona well
2905,508,Superhit,follow seemingly unrelated people live begin intertwine fall love affection languish develop christmas draw near
2906,11846,Above Average,george bank ordinary middle class man whose year old daughter annie decide marry man upper class family george think life would like without daughter becomes slightly insane wife try make happy annie wedding take place home foreign wedding planner take ceremony
2907,10715,Above Average,bug bunny daffy duck feud way tire play second fiddle bug daffy decide leave studio good aid warner bros humor impaired vice president comedy kate houghton release contract instructs wb security guard aspire stunt man dj drake capture escort daffy studio lot
2908,8619,Superhit,abrupt violent encounter french warship inflicts severe damage upon ship captain british royal navy begin chase two ocean capture destroy enemy though must weigh commitment duty ferocious pursuit glory safety devote crew include ship thoughtful surgeon best friend
2909,4970,Hit,car crash criminal psychologist halle berry come find patient mental institution currently employ seem accuse murder husband memory commit crime try regain memory convince co worker innocence vengeful spirit use earthly pawn convinces everyone guilt
2910,470,Above Average,story three gentle person paul river ail mathematician lovelessly married english émigré christina peck upper middle class suburban housewife happily marry mother two little girl jack jordan ex convict find christian faith strength raise family bring together terrible accident change live final frame none learn harsh truth love faith courage desire guilt chance change worlds irretrievably forever
